Symbol,Full Name,GICS Sector,Cluster,governanceScore,environmentScore,Stock_return,marketCap
LOW,Lowe's,Consumer Discretionary,0,-1.630636904275702,-0.4859500521885067,-0.1056062067636243,0.1163969707842459
LRCX,Lam Research,Information Technology,0,-0.7208815491017209,-0.2522392744826223,1.1970818967182943,-0.0318562988030795
LULU,Lululemon Athletica,Consumer Discretionary,0,-0.55463183952678,-0.8257144601138681,-0.8982557860073925,-0.2468447157466399
LUV,Southwest Airlines,Industrials,2,-0.3468197025581039,1.032188024842154,-0.7476802429315372,-0.2965543227526603
LVS,Las Vegas Sands,Consumer Discretionary,0,0.9092892142303374,-0.6843096198212322,-0.9195367267091084,-0.2535411521132913
LYB,LyondellBasell,Materials,2,-0.7439717865426848,1.515321229175327,-0.2359357721917195,-0.2522820250807432
MA,Mastercard,Financials,0,0.7245673147026253,-0.7137689615488646,0.1524150854124752,1.135464696326773
MAA,Mid-America Apartment Communities,Real Estate,0,-0.2082782779123199,-0.3700766413931522,-0.4676633130996664,-0.2872599984545262
MAR,Marriott International,Consumer Discretionary,2,-1.376644292425098,0.543162952163455,0.4983697672494844,-0.1383924104693615
MAS,Masco,Industrials,2,0.0549504289146696,0.7749097737541639,0.6571162246072808,-0.2945213595616621
MCD,McDonald's,Consumer Discretionary,2,-0.3976182249282248,0.3487312967610804,-0.3835759510873513,0.3254938830870299
MCHP,Microchip Technology,Information Technology,2,0.322797183229852,1.8590135493310396,-0.2113071549012036,-0.2187710176696428
MCK,McKesson Corporation,Health Care,0,-0.1898060879595487,-0.8119667673076395,0.339288805075128,-0.1349261692770043
MCO,Moody's Corporation,Financials,0,0.6552966023797331,-0.8198225917683415,0.8106210489295068,-0.0678663870919134
MDLZ,Mondelez International,Consumer Staples,2,-0.596194266920515,0.2839207449602891,-0.3980024495146815,-0.0273492180400631
MDT,Medtronic,Health Care,0,0.4013039905291296,-0.786435337810358,-0.3128187490587494,0.0137215389637246
MET,MetLife,Financials,0,0.9554696891122652,-1.0005065543644875,-0.4158598106735985,-0.1753651848904559
META,Meta Platforms,Communication Services,1,1.6574129073175703,-0.6037874190990367,5.10147021949988,4.007483096698556
MGM,MGM Resorts,Consumer Discretionary,3,1.749773857081427,-0.8807052313387821,-0.3170134118197936,-0.3151774751905652
MHK,Mohawk Industries,Consumer Discretionary,0,-1.1595960604800364,-0.0067447600856848,0.2556300302973404,-0.3198949642487351
MKC,McCormick & Company,Consumer Staples,2,-0.623902551849672,0.755270212602409,-0.6203391032168902,-0.2783418805166652
MLM,Martin Marietta Materials,Materials,2,0.9092892142303374,2.1398592738011355,0.4824512880845399,-0.2466315604351089
MMC,Marsh McLennan,Financials,3,1.3710939630496173,-1.1183439212750177,0.1115380413204871,0.0137291977111817
MMM,3M,Industrials,2,-0.0743549007547288,2.2459129040206123,0.0131578449330888,-0.1157504026797939
MNST,Monster Beverage,Consumer Staples,2,-0.7347356915662989,1.2344755047052307,-0.6709191016271632,-0.1907843753380114
MO,Altria,Consumer Staples,0,0.4059220380173223,0.0619937039454575,-0.2250991746942751,-0.0746695129688893
MOS,Mosaic Company (The),Materials,2,0.8769628818129876,1.5879876054368205,-1.133112284236893,-0.3252340258018846
MPC,Marathon Petroleum,Energy,2,-0.6700830267315999,2.220381474523331,0.5132946392423959,-0.1752905713198681
MRK,Merck & Co.,Health Care,0,1.015504306458772,-0.7726876450041296,-0.4302532731692315,0.6118230259586331
MRO,Marathon Oil,Energy,2,0.4151581329937077,3.00203600836318,-0.3385343473836622,-0.3023219188606934
MS,Morgan Stanley,Financials,3,1.768246047034198,-0.91212852918159,-0.1763030796244198,0.1687509577402475
MSCI,MSCI,Financials,0,0.4798107978284072,-0.8276784162290435,-0.0869777223074029,-0.2083977969320418
MSFT,Microsoft,Information Technology,1,-0.2914031326997902,-0.849281933495974,0.7696860290043296,10.04005665452921
MSI,Motorola Solutions,Information Technology,0,-0.416090414880996,-0.6921654442819342,0.7273938244587017,-0.1139406222325643
MTB,M&T Bank,Financials,3,3.1767505309330017,-0.6194990680204406,-0.2144882160220509,-0.2582322928431174
MTD,Mettler Toledo,Health Care,0,-0.9286936860703964,-0.9396239147940468,-0.5748138873287926,-0.2565117723340354
MU,Micron Technology,Information Technology,0,-0.5592498870149726,0.2839207449602891,1.0708992551486622,-0.0353994301352858
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,0,-0.2867850852115975,0.6256491090008259,0.3562394028834537,-0.3235787296601075
NDAQ,"Nasdaq, Inc.",Financials,0,0.3366513256944302,-1.1301276579660704,-0.250223276519912,-0.2161442778415969
NDSN,Nordson Corporation,Industrials,2,-0.7393537390544921,0.4704965759019613,-0.4088000352961437,-0.3046130588232531
NEE,NextEra Energy,Utilities,2,-0.5084513646448521,0.7061713097230214,-0.6174812335682831,0.2095899257788972
NEM,Newmont,Materials,2,-0.6839371691961784,0.24856953488713,-0.410580114115649,-0.1557078515179971
NFLX,Netflix,Communication Services,0,1.0663028288288925,-1.1183439212750177,1.900994275711824,0.6231907126826339
NI,NiSource,Utilities,2,-0.8455688312829263,1.216799899668651,-0.1832185708652736,-0.3019523184990862
NKE,"Nike, Inc.",Consumer Discretionary,0,-0.0235563783846078,-0.5507606039892982,-1.077221493026917,0.036954625721562
NOC,Northrop Grumman,Industrials,2,-0.6146664568732862,0.3939022874101169,-0.6034100647328581,-0.1065751705886826
NOW,ServiceNow,Information Technology,0,-0.0605007582901502,-0.3524010363565727,1.6167829292325828,0.2387496460887427
NRG,NRG Energy,Utilities,0,-0.4668889372511166,2.163426747183242,2.4065250287438054,-0.29757316645326
NSC,Norfolk Southern Railway,Industrials,2,-0.5915762194323223,0.4390732780591533,-0.4864315774953894,-0.1720229048682815
NTAP,NetApp,Information Technology,0,-0.55463183952678,-0.7059131370881626,1.2044960882019635,-0.2731739038014718
NTRS,Northern Trust,Financials,3,1.6019963374592572,-0.7687597327737785,-0.5188153109570874,-0.2927679932902896
NUE,Nucor,Materials,2,0.969323831576844,0.6904596608016175,-0.2644568252434761,-0.2424843750057793
NVDA,Nvidia,Information Technology,1,-0.1667158505185848,-0.6843096198212322,12.492085469606105,8.757967802268142
NVR,"NVR, Inc.",Consumer Discretionary,0,-0.6747010742197926,0.2799928327299379,1.2272394020991284,-0.2577035366032962
NWSA,News Corp (Class A),Communication Services,0,0.0087699540327414,-1.132091614081246,0.4266977160791294,-0.3031160829403367
NXPI,NXP Semiconductors,Information Technology,0,-0.4114723673928033,0.5490548205089814,0.6138149423815603,-0.1611590768751862
O,Realty Income,Real Estate,0,-0.4437986998101526,-0.2699148795192017,-0.5941792889855382,-0.1761217428093678
OKE,ONEOK,Energy,2,-1.5659842394410028,0.9909449464234688,0.242612076613432,-0.1738648204723673
OMC,Omnicom Group,Communication Services,0,0.0734226188674409,-1.1183439212750177,-0.1617548874068372,-0.2875476620617658
ON,ON Semiconductor,Information Technology,2,-0.8086244513773838,1.1794847334803165,-0.0781991402325515,-0.2532041409064567
ORCL,Oracle Corporation,Information Technology,0,-0.5084513646448521,-1.037821720552822,0.6746635502394384,1.1393914493185515
ORLY,O'Reilly Auto Parts,Consumer Discretionary,0,-1.358172102472327,-1.10852414069914,0.0641753590731403,-0.1407744125221356
OXY,Occidental Petroleum,Energy,2,0.1242211412375614,3.7699428493968,-0.6655648132449432,-0.1982534306223229
PANW,Palo Alto Networks,Information Technology,0,-0.5084513646448521,-0.998542598249312,2.3309712146109054,0.0105625819842059
PARA,Paramount Global,Communication Services,0,0.3089430407652735,-1.1144160090446664,-1.2340821422775377,-0.3276389350103908
PAYX,Paychex,Industrials,0,-0.157479755542199,-0.5055896133402616,-0.3110029994894259,-0.1952454246601256
PCAR,Paccar,Industrials,2,0.7384214571672042,0.5058477859751203,0.2803366358761154,-0.1864585252794278
PCG,PG&E Corporation,Utilities,0,-0.5915762194323223,0.7454504320265313,-0.0915969700661791,-0.1833685496644631
PEG,Public Service Enterprise Group,Utilities,2,-0.5731040294795512,1.3149977054274262,-0.0116570344467427,-0.2158207812973714
PEP,PepsiCo,Consumer Staples,2,-0.7116454541253351,0.2917765694209909,-0.6117834121932064,0.429020462305367
PFE,Pfizer,Health Care,0,1.3526217730968464,-0.7196608298943911,-1.318332665879063,0.1915811838543506
PFG,Principal Financial Group,Financials,0,0.3966859430409365,-0.9769390809823814,-0.5969580823315956,-0.2891283380532753
PG,Procter & Gamble,Consumer Staples,2,0.0180060490091272,0.7493783442568822,-0.3130211532423948,0.9762252824961558
PGR,Progressive Corporation,Financials,3,1.5558158625773295,-0.8512458896111494,1.1193189773409242,0.1320161835021602
PH,Parker Hannifin,Industrials,0,-0.2128963254005127,0.7218829586444255,1.331208920438711,-0.1014691020821013
PHM,PulteGroup,Consumer Discretionary,0,-0.8224785938419623,0.6688561435346867,2.7390972365938824,-0.2578444930867796
PKG,Packaging Corporation of America,Materials,2,-1.4228247673070262,1.6056632104734,0.5608392909293238,-0.2895737692262602
PLD,Prologis,Real Estate,0,-0.7716800714718414,-0.5978955507535101,-0.3085652464915835,0.0330781678032909
PM,Philip Morris International,Consumer Staples,3,2.2115786059007068,-0.4643465349215762,-0.1614224415814382,0.264061569566162
PNC,PNC Financial Services,Financials,3,1.906787471679982,-0.7550120399675501,-0.2623143604082041,-0.1197202657345786
PNR,Pentair,Industrials,0,-0.2914031326997902,0.036462274448176,1.162414257493564,-0.3015598603293466
PNW,Pinnacle West,Utilities,2,-0.3976182249282248,1.754923875226738,-0.2402375378850754,-0.3181598565892128
PPG,PPG Industries,Materials,2,-0.0743549007547288,1.0204042881511013,-0.5066325498806085,-0.2559567039541101
PPL,PPL Corporation,Utilities,2,-0.6331386468260575,2.218417518408155,-0.3822183739611725,-0.2740315124449946
PRU,Prudential Financial,Financials,3,1.1771359685455198,-1.010326334940365,-0.1599028076012726,-0.2153723366309712
PSA,Public Storage,Real Estate,2,-0.4622708897629238,-0.2051043277184102,-0.0964804200701385,-0.1473874646048313
PSX,Phillips 66,Energy,2,-0.3930001774400321,2.94115336879274,0.1436759875131265,-0.1789603614910351
PTC,PTC,Information Technology,0,-0.6146664568732862,-0.1697531176452513,0.3355412549885808,-0.2836784220523954
PWR,Quanta Services,Industrials,2,1.0801569712934709,1.250187153626635,1.1526787101161196,-0.2218367669030463
PYPL,PayPal,Financials,0,-0.4391806523219599,-0.5802199457169306,-0.5983353074674375,-0.1157651674815928
QCOM,Qualcomm,Information Technology,0,-0.531541602085816,-0.0872669608078803,0.5815834528121442,0.2522830476263324
QRVO,Qorvo,Information Technology,2,0.4613386078756359,1.283574407584618,-0.0139315023143008,-0.3208752937927709
RCL,Royal Caribbean Group,Consumer Discretionary,0,-0.8409507837947335,0.464604707556435,3.680820268190215,-0.2111128492243231
REG,Regency Centers,Real Estate,0,-0.8917493061648545,-0.4054278514663111,-0.2682876391107113,-0.3076294703265815
REGN,Regeneron,Health Care,0,0.0180060490091272,-1.06924501839563,0.5976951935860761,0.0568762122000124
RF,Regions Financial Corporation,Financials,0,0.7661297420963604,-0.778579513349656,-0.3857429792692309,-0.285252505204599
RJF,Raymond James,Financials,3,3.1120978660983023,-0.6744898392453545,-0.3217355983523546,-0.271645174383136
RL,Ralph Lauren Corporation,Consumer Discretionary,0,-0.4992152696684663,-0.8964168802601861,0.4649352645873302,-0.3153862912031717
RMD,ResMed,Health Care,3,1.72206557215227,-0.4407790615394701,-0.2419981665010705,-0.2326432069276525
ROK,Rockwell Automation,Industrials,0,-0.4853611272038878,-0.0813750924623538,-0.475004028916749,-0.2555451581328471
ROL,"Rollins, Inc.",Industrials,0,0.1011309037965975,-0.7903632500407091,0.1154584997287037,-0.2715149427779647
ROP,Roper Technologies,Information Technology,2,-0.2821670377234048,-0.2188520205246388,-0.0565732970783742,-0.1598113215537654
ROST,Ross Stores,Consumer Discretionary,0,-0.4715069847393097,-0.7844713816951825,-0.0136154727108148,-0.1882331965544655
RSG,Republic Services,Industrials,2,-1.3858803874014838,1.0616473665697863,0.5509943342254617,-0.1442800133599299
RVTY,Revvity,Health Care,0,-0.3930001774400321,-0.9887228176734344,-0.781261900178837,-0.302832715864102
SBAC,SBA Communications,Real Estate,0,-0.6793191217079854,-0.5252291744920167,-0.8944678996463844,-0.2668670766031434
SBUX,Starbucks,Consumer Discretionary,0,-1.1226516805744944,0.0011110643750171,-0.6574238559787109,-0.0003856369838768
SCHW,Charles Schwab Corporation,Financials,3,2.4193907428693824,-0.6666340147846526,-0.9122654274303575,0.0228255525991002
SHW,Sherwin-Williams,Materials,2,-0.3930001774400321,1.6744016745045425,0.4178225152340265,-0.0442877881807511
SJM,J.M. Smucker Company (The),Consumer Staples,2,-0.5223055071094302,1.3955199061496215,-1.0422886932014004,-0.3101685655279065
SLB,Schlumberger,Energy,2,-0.365291892510875,0.4508570147502064,-0.806209516180476,-0.162186809723393
SNA,Snap-on,Industrials,2,0.4243942279700935,0.6315409773463524,-0.1260498412703923,-0.3038566555268199
SNPS,Synopsys,Information Technology,0,-1.173450202944615,-0.4800581838429802,0.5639077253247763,-0.1036209995678035
SO,Southern Company,Utilities,2,0.2766167083479238,1.747068050766036,-0.1888002954801608,-0.0353881657232183
SPG,Simon Property Group,Real Estate,0,-0.2544587527942478,-0.3838243341993807,0.2058181934410568,-0.1528846161280435
SPGI,S&P Global,Financials,0,0.0549504289146696,-1.1360195263115969,0.3968395737671015,0.1788341330264685
SRE,Sempra,Utilities,2,-0.8409507837947335,0.9968368147689952,-0.4240108538306367,-0.180726716050621
STLD,Steel Dynamics,Materials,2,0.6275883174505769,0.9379181313137304,-0.0927068422287216,-0.2947352649567068
STT,State Street Corporation,Financials,3,1.3018232507267251,-0.8198225917683415,-0.3499505872414744,-0.2683226728788793
STX,Seagate Technology,Information Technology,0,-0.6654649792434072,-0.8237505039986925,1.0854510048723431,-0.282467234567934
STZ,Constellation Brands,Consumer Staples,2,-0.7024093591489496,0.7199190025292497,-0.4447725321382541,-0.2034419951560674
SWK,Stanley Black & Decker,Industrials,0,0.5075190827575637,-0.1540414687238473,0.0631679647983807,-0.3005450861607934
SWKS,Skyworks Solutions,Information Technology,2,0.2350542809541887,1.1853766018258431,-0.1723294864961722,-0.3015903143779767
SYF,Synchrony Financial,Financials,0,0.2535264709069599,-1.1104880968143154,0.4331401597262259,-0.2890324523774221
SYK,Stryker Corporation,Health Care,3,1.9991484214438375,-0.3524010363565727,0.2789716409691917,0.1038961578986632
SYY,Sysco,Consumer Staples,0,-1.0302907308106384,-0.0715553118864763,-0.5008199250438699,-0.2286674616389961
T,AT&T,Communication Services,0,0.0087699540327414,-0.4957698327643842,-0.437134978084702,0.1502338434243524
TAP,Molson Coors Beverage Company,Consumer Staples,2,-0.5500137920385872,0.28784865719064,-0.3843183409447153,-0.3145231622081743
TDG,TransDigm Group,Industrials,2,1.0616847813406998,1.2226917680141776,1.575088890651079,-0.1035381482379234
TEL,TE Connectivity,Information Technology,0,-0.993346350905096,0.005038976605368,0.0562909183276046,-0.2071978870190079
TER,Teradyne,Information Technology,0,-0.7716800714718414,0.260353271578183,0.5032600830401073,-0.2834925921516802
TFX,Teleflex,Health Care,0,0.9092892142303374,-0.1874287226818307,-0.580395754001692,-0.3149436892925635
TGT,Target Corporation,Consumer Staples,0,-0.850186878771119,-0.7569759960827256,-0.5249832770058072,-0.125285043208276
TJX,TJX Companies,Consumer Discretionary,0,-0.8594229737475048,-0.7648318205434276,0.3132611801831781,0.081920105835151
TMO,Thermo Fisher Scientific,Health Care,0,-0.1066812331720785,-0.8532098457263251,-0.3483318253404055,0.4022244262193259
TMUS,T-Mobile US,Communication Services,0,0.1704016161194896,-0.3131219140530626,0.2155163966893327,0.4201532118731686
TPR,"Tapestry, Inc.",Consumer Discretionary,0,-0.7024093591489496,-0.919984353642292,-0.4491949389137798,-0.3194803424270974
TRGP,Targa Resources,Energy,2,-1.1365058230390723,1.6586900255831385,1.3704636485505115,-0.2444932631478551
TRMB,Trimble Inc.,Information Technology,0,-0.6793191217079854,-0.3975720270056092,-0.3332733459123284,-0.3057433195342185
TROW,T. Rowe Price,Financials,0,-0.5223055071094302,-0.6666340147846526,-0.5977397082806771,-0.2743131161670038
TRV,Travelers Companies (The),Financials,3,1.532725625136365,-0.9376599586788716,-0.1582853546181689,-0.1740888980526087
TSCO,Tractor Supply,Consumer Discretionary,0,-1.0302907308106384,-0.4623825788064006,-0.193883317522597,-0.2555829715534968
TSLA,"Tesla, Inc.",Consumer Discretionary,0,0.5306093201985277,-0.4859500521885067,1.1952803811408172,1.9872583766255725
TSN,Tyson Foods,Consumer Staples,2,1.2972052032385324,1.6174469471644528,-0.5272803004321445,-0.2807857578796516
TT,Trane Technologies,Industrials,0,-0.7347356915662989,-0.2738427917495528,1.422294966300513,-0.0799002532510877
TXN,Texas Instruments,Information Technology,2,0.1057489512847902,0.3880104190645904,0.0094994320347599,0.2392603345274322
TXT,Textron,Industrials,2,-0.042028568337379,1.008620551460048,-0.0175808775943626,-0.2981051829244944
UAL,United Airlines Holdings,Industrials,2,-0.7670620239836486,0.9811251658475912,-0.2209880522628441,-0.2958800568908331
UDR,"UDR, Inc.",Real Estate,0,-0.1898060879595487,-0.4054278514663111,-0.2745486052381653,-0.2947944557575011
UHS,Universal Health Services,Health Care,0,0.8769628818129876,-0.4093557636966621,0.6409544152018717,-0.3011261113781058
ULTA,Ulta Beauty,Consumer Discretionary,0,-1.1180336330863012,-0.3347254313199932,-0.9946263729866618,-0.2913992093117613
UNH,UnitedHealth Group,Health Care,0,-0.5130694121330448,-1.1301276579660704,-0.3019661790362378,1.363140150837428
UNP,Union Pacific Corporation,Industrials,2,-0.5084513646448521,0.2976684377665174,-0.1319017086915208,0.1447539701406783
UPS,United Parcel Service,Industrials,0,-0.5592498870149726,-0.3170498262834137,-1.0207992759859807,0.0032628745023447
URI,United Rentals,Industrials,0,-0.5915762194323223,-0.0911948730382312,1.3683010341220398,-0.1876168384558431
USB,U.S. Bank,Financials,3,2.913521824106012,-0.7923272061558846,-0.4440286759921673,-0.127438309267407
V,Visa Inc.,Financials,0,-0.0235563783846078,-0.7805434694648316,0.0438488220078852,1.471223237374536
VLO,Valero Energy,Energy,2,-0.7901522614246126,2.821352045767034,-0.1520686705148546,-0.211713534525314
VMC,Vulcan Materials Company,Materials,2,1.084775018781664,1.4996095802539229,0.150164779021271,-0.2474939459262725
VRSK,Verisk,Industrials,0,-0.7947703089128053,-1.1261997457357191,0.4094870672677221,-0.2282228200276046
VRSN,Verisign,Information Technology,0,-0.4207084623691887,-0.2051043277184102,-0.7056777598416525,-0.294153805480518
VRTX,Vertex Pharmaceuticals,Health Care,0,-0.0605007582901502,-0.9887228176734344,0.7565907568865957,0.0543504836184977
VTR,Ventas,Real Estate,0,-0.5269235545976233,-0.4643465349215762,0.1084447367821771,-0.2656121803048006
VZ,Verizon,Communication Services,0,-0.6054303618969009,-0.4014999392359601,-0.4736005807152817,0.2446490924032139
WAB,Wabtec,Industrials,0,-0.3329655600935253,-0.0833390485775292,0.6962160324634435,-0.2534886791657219
WAT,Waters Corporation,Health Care,0,-0.7439717865426848,-0.8708854507629046,-0.5432076669771697,-0.2887527238641975
WBA,Walgreens Boots Alliance,Consumer Staples,0,-0.7024093591489496,-0.7844713816951825,-1.881944481566809,-0.3263642437449305
WDC,Western Digital,Information Technology,0,-0.300639227676176,-0.845354021265623,1.3863202661168297,-0.278787568297168
WEC,WEC Energy Group,Utilities,2,-0.7254995965899136,1.48782584356287,-0.5684375917812058,-0.2538637406616842
WELL,Welltower,Real Estate,0,-0.55463183952678,-0.3033021334771852,0.8787941645450618,-0.0986827392185652
WFC,Wells Fargo,Financials,3,5.878308311525789,-0.7334085227006196,0.162053144449024,0.2445972445252394
WM,Waste Management,Industrials,2,-1.56136619195281,0.4528209708653819,0.0753064017347046,-0.0829010347247043
WMB,Williams Companies,Energy,2,-1.727615901527751,0.5765502061214385,0.2055844905493307,-0.1731919560823686
WMT,Walmart,Consumer Staples,0,0.1611655211431038,0.0148587571812456,0.5428127817220876,1.678334296994735
WRB,W. R. Berkley Corporation,Financials,3,2.405536600404804,-0.7491201716220236,-0.1316920326416782,-0.2796637776958982
WTW,Willis Towers Watson,Financials,3,1.874461139262632,-1.1222718335053683,-0.2070272527733933,-0.2559136596879033
WY,Weyerhaeuser,Real Estate,2,-1.5013315746063036,0.64136075792223,-0.5684176149986941,-0.2737976377213136
WYNN,Wynn Resorts,Consumer Discretionary,3,1.791336284475162,-0.4741663154974536,-0.7282972051690995,-0.3229648882890644
XEL,Xcel Energy,Utilities,2,-1.0210546358342525,1.3582047399612869,-0.7712686290547439,-0.2358584464894293
XOM,ExxonMobil,Energy,2,0.8215463119546744,3.4026830558589816,-0.3564454476615108,1.2782714384483909
XYL,Xylem Inc.,Industrials,0,-0.6977913116607565,-0.2974102651316588,-0.1176864689198139,-0.2475960296606349
YUM,Yum! Brands,Consumer Discretionary,0,-1.191922392897386,-0.2463474061370957,-0.4357184964594654,-0.2299426957280519
ZBH,Zimmer Biomet,Health Care,0,0.5490815101512989,-0.4289953248484172,-0.7121146185136278,-0.2819812330884019
ZTS,Zoetis,Health Care,0,0.9323794516713017,-0.4996977449947351,-0.1038055146046864,-0.0666296178118219
